epoch,cate_output_categorical_accuracy,cate_output_loss,embedding_loss,loss,lr,val_cate_output_categorical_accuracy,val_cate_output_loss,val_embedding_loss,val_loss
0,0.0321180559694767,40.45253372192383,1.3024613857269287,41.75498962402344,0.000979949,0.06506364792585373,39.46586608886719,1.5972387790679932,41.063106536865234
1,0.19712752103805542,36.777584075927734,1.2478359937667847,38.02540588378906,0.0009214205,0.24893918633460999,36.566001892089844,1.412143588066101,37.97814178466797
2,0.4696180522441864,31.970861434936523,1.2198232412338257,33.190696716308594,0.0008291561,0.41654878854751587,32.64006042480469,1.3383357524871826,33.97840118408203
3,0.700599730014801,26.732147216796875,1.2041083574295044,27.936248779296875,0.00071063044,0.5275813341140747,28.96243667602539,1.291294813156128,30.253734588623047
4,0.8630050420761108,21.557384490966797,1.1937024593353271,22.751089096069336,0.0005754458,0.6202263236045837,25.283401489257812,1.277938961982727,26.56134605407715
5,0.9479956030845642,16.77889060974121,1.1883518695831299,17.96723747253418,0.00043455415,0.6697312593460083,22.92901611328125,1.2603466510772705,24.18936538696289
6,0.980981707572937,13.139315605163574,1.1868019104003906,14.326116561889648,0.00029936957,0.7008486390113831,20.988847732543945,1.247085690498352,22.235933303833008
